    BEGIN:|U|  BEGIN:Ph(U)  BEGIN:TBeg  HX:HeatIn   HX:HeatIn     RPN:dT     RPN:COP   
      m^3/s        deg          K           W           W           _           _      
         0f          0g          0c          1e         13e          9A         16A    
     1.5280E-2       -8.4000     343.500    -1021.0        638.700       80.3760       1.68800
     1.5280E-2       -8.2500     343.500    -1021.4        639.030       80.3890       1.68880
     1.5280E-2       -8.1000     343.510    -1021.7        639.360       80.4020       1.68960
     1.5280E-2       -7.9500     343.510    -1022.0        639.680       80.4140       1.69040
     1.5280E-2       -7.8000     343.520    -1022.4        639.990       80.4260       1.69120
     1.5280E-2       -7.6500     343.520    -1022.7        640.300       80.4380       1.69200
     1.5280E-2       -7.5000     343.530    -1023.0        640.610       80.4500       1.69280
     1.5280E-2       -7.3500     343.530    -1023.3        640.910       80.4620       1.69360
     1.5280E-2       -7.2000     343.540    -1023.6        641.200       80.4730       1.69440
     1.5280E-2       -7.0500     343.540    -1023.9        641.490       80.4840       1.69520
     1.5280E-2       -6.9000     343.540    -1024.2        641.770       80.4950       1.69600
     1.5280E-2       -6.7500     343.550    -1024.4        642.050       80.5050       1.69670
     1.5280E-2       -6.6000     343.550    -1024.7        642.330       80.5160       1.69750
     1.5280E-2       -6.4500     343.560    -1024.9        642.600       80.5260       1.69830
     1.5280E-2       -6.3000     343.560    -1025.2        642.860       80.5360       1.69900
     1.5280E-2       -6.1500     343.560    -1025.4        643.120       80.5460       1.69980
     1.5280E-2       -6.0000     343.570    -1025.7        643.370       80.5550       1.70050
     1.5280E-2       -5.8500     343.570    -1025.9        643.620       80.5640       1.70130
     1.5280E-2       -5.7000     343.570    -1026.1        643.860       80.5730       1.70200
     1.5280E-2       -5.5500     343.580    -1026.3        644.100       80.5820       1.70280
     1.5280E-2       -5.4000     343.580    -1026.5        644.330       80.5900       1.70350
     1.5280E-2       -5.2500     343.580    -1026.7        644.560       80.5990       1.70420
     1.5280E-2       -5.1000     343.590    -1026.9        644.780       80.6070       1.70500
     1.5280E-2       -4.9500     343.590    -1027.1        645.000       80.6140       1.70570
     1.5280E-2       -4.8000     343.590    -1027.3        645.210       80.6220       1.70640
     1.5280E-2       -4.6500     343.600    -1027.4        645.420       80.6290       1.70720
     1.5280E-2       -4.5000     343.600    -1027.6        645.620       80.6360       1.70790
     1.5280E-2       -4.3500     343.600    -1027.8        645.810       80.6430       1.70860
     1.5280E-2       -4.2000     343.600    -1027.9        646.010       80.6500       1.70930
     1.5280E-2       -4.0500     343.600    -1028.0        646.190       80.6560       1.71000
     1.5280E-2       -3.9000     343.610    -1028.2        646.370       80.6630       1.71070
     1.5280E-2       -3.7500     343.610    -1028.3        646.550       80.6680       1.71140
     1.5280E-2       -3.6000     343.610    -1028.4        646.720       80.6740       1.71210
     1.5280E-2       -3.4500     343.610    -1028.5        646.880       80.6800       1.71280
     1.5280E-2       -3.3000     343.610    -1028.6        647.040       80.6850       1.71350
     1.5280E-2       -3.1500     343.610    -1028.7        647.200       80.6900       1.71420
     1.5280E-2       -3.0000     343.620    -1028.8        647.350       80.6950       1.71490
     1.5280E-2       -2.8500     343.620    -1028.9        647.490       80.6990       1.71560
     1.5280E-2       -2.7000     343.620    -1028.9        647.630       80.7030       1.71620
     1.5280E-2       -2.5500     343.620    -1029.0        647.760       80.7080       1.71690
     1.5280E-2       -2.4000     343.620    -1029.1        647.890       80.7110       1.71760
     1.5280E-2       -2.2500     343.620    -1029.1        648.020       80.7150       1.71830
     1.5280E-2       -2.1000     343.620    -1029.2        648.130       80.7180       1.71890
     1.5280E-2       -1.9500     343.620    -1029.2        648.250       80.7210       1.71960
     1.5280E-2       -1.8000     343.620    -1029.2        648.360       80.7240       1.72020
     1.5280E-2       -1.6500     343.620    -1029.2        648.460       80.7270       1.72090
     1.5280E-2       -1.5000     343.620    -1029.2        648.560       80.7290       1.72150
     1.5280E-2       -1.3500     343.620    -1029.3        648.650       80.7320       1.72220
     1.5280E-2       -1.2000     343.620    -1029.2        648.740       80.7340       1.72280
     1.5280E-2       -1.0500     343.620    -1029.2        648.820       80.7350       1.72350
     1.5280E-2       -0.9000     343.620    -1029.2        648.900       80.7370       1.72410
     1.5280E-2       -0.7500     343.620    -1029.2        648.970       80.7380       1.72480
     1.5280E-2       -0.6000     343.620    -1029.2        649.030       80.7390       1.72540
     1.5280E-2       -0.4500     343.620    -1029.1        649.100       80.7400       1.72600
     1.5280E-2       -0.3000     343.620    -1029.1        649.150       80.7410       1.72670
     1.5280E-2       -0.1500     343.620    -1029.0        649.200       80.7410       1.72730
     1.5280E-2   -6.6613E-16     343.620    -1029.0        649.250       80.7410       1.72790
     1.5280E-2        0.15000    343.620    -1028.9        649.290       80.7410       1.72850
     1.5280E-2        0.30000    343.620    -1028.8        649.320       80.7400       1.72910
     1.5280E-2        0.45000    343.610    -1028.7        649.350       80.7400       1.72980
     1.5280E-2        0.60000    343.610    -1028.6        649.380       80.7390       1.73040
     1.5280E-2        0.75000    343.610    -1028.5        649.400       80.7380       1.73100
     1.5280E-2        0.90000    343.610    -1028.4        649.410       80.7370       1.73160
     1.5280E-2        1.05000    343.610    -1028.3        649.420       80.7350       1.73220
     1.5280E-2        1.20000    343.610    -1028.2        649.430       80.7330       1.73280
     1.5280E-2        1.35000    343.600    -1028.0        649.430       80.7310       1.73340
     1.5280E-2        1.50000    343.600    -1027.9        649.420       80.7290       1.73400
     1.5280E-2        1.65000    343.600    -1027.8        649.410       80.7270       1.73460
     1.5280E-2        1.80000    343.600    -1027.6        649.390       80.7240       1.73510
     1.5280E-2        1.95000    343.600    -1027.5        649.370       80.7210       1.73570
     1.5280E-2        2.10000    343.590    -1027.3        649.340       80.7180       1.73630
     1.5280E-2        2.25000    343.590    -1027.1        649.310       80.7140       1.73690
     1.5280E-2        2.40000    343.590    -1026.9        649.280       80.7110       1.73750
     1.5280E-2        2.55000    343.580    -1026.7        649.230       80.7070       1.73800
     1.5280E-2        2.70000    343.580    -1026.5        649.190       80.7030       1.73860
     1.5280E-2        2.85000    343.580    -1026.3        649.130       80.6980       1.73920
     1.5280E-2        3.00000    343.570    -1026.1        649.080       80.6940       1.73970
     1.5280E-2        3.15000    343.570    -1025.9        649.010       80.6890       1.74030
     1.5280E-2        3.30000    343.570    -1025.7        648.940       80.6840       1.74090
     1.5280E-2        3.45000    343.560    -1025.4        648.870       80.6790       1.74140
     1.5280E-2        3.60000    343.560    -1025.2        648.790       80.6730       1.74200
     1.5280E-2        3.75000    343.560    -1025.0        648.710       80.6670       1.74250
     1.5280E-2        3.90000    343.550    -1024.7        648.620       80.6610       1.74310
     1.5280E-2        4.05000    343.550    -1024.4        648.520       80.6550       1.74360
     1.5280E-2        4.20000    343.540    -1024.2        648.430       80.6490       1.74420
     1.5280E-2        4.35000    343.540    -1023.9        648.320       80.6420       1.74470
     1.5280E-2        4.50000    343.540    -1023.6        648.210       80.6350       1.74520
     1.5280E-2        4.65000    343.530    -1023.3        648.100       80.6280       1.74580
     1.5280E-2        4.80000    343.530    -1023.0        647.980       80.6210       1.74630
     1.5280E-2        4.95000    343.520    -1022.7        647.850       80.6130       1.74680
     1.5280E-2        5.10000    343.520    -1022.4        647.720       80.6050       1.74730
     1.5280E-2        5.25000    343.510    -1022.1        647.580       80.5970       1.74790
     1.5280E-2        5.40000    343.510    -1021.7        647.440       80.5890       1.74840
     1.5280E-2        5.55000    343.500    -1021.4        647.300       80.5800       1.74890
     1.5280E-2        5.70000    343.500    -1021.0        647.150       80.5710       1.74940
     1.5280E-2        5.85000    343.490    -1020.7        646.990       80.5620       1.74990
     1.5280E-2        6.00000    343.490    -1020.3        646.830       80.5530       1.75040
     1.5280E-2        6.15000    343.480    -1020.0        646.660       80.5440       1.75090
     1.5280E-2        6.30000    343.470    -1019.6        646.490       80.5340       1.75140
     1.5280E-2        6.45000    343.470    -1019.2        646.310       80.5240       1.75190
     1.5280E-2        6.60000    343.460    -1018.8        646.130       80.5140       1.75240
     1.5280E-2        6.75000    343.460    -1018.4        645.940       80.5040       1.75290
     1.5280E-2        6.90000    343.450    -1018.0        645.750       80.4930       1.75340
     1.5280E-2        7.05000    343.440    -1017.6        645.550       80.4820       1.75390
     1.5280E-2        7.20000    343.440    -1017.2        645.350       80.4710       1.75440
     1.5280E-2        7.35000    343.430    -1016.7        645.140       80.4600       1.75490
     1.5280E-2        7.50000    343.420    -1016.3        644.930       80.4480       1.75540
     1.5280E-2        7.65000    343.420    -1015.9        644.710       80.4360       1.75580
     1.5280E-2        7.80000    343.410    -1015.4        644.490       80.4240       1.75630
     1.5280E-2        7.95000    343.400    -1015.0        644.260       80.4120       1.75680
