    BEGIN:|U|  BEGIN:Ph(U)  BEGIN:TBeg  HX:HeatIn   HX:HeatIn     RPN:dT     RPN:COP   
      m^3/s        deg          K           W           W           _           _      
         0f          0g          0c          1e         13e          9A         16A    
     1.4950E-4      -12.000      336.530      -17.821       -7.4611     -58.234       -0.34925
     1.4950E-4      -12.300      336.520      -17.815       -7.4643     -58.223       -0.34945
     1.4950E-4      -12.600      336.510      -17.809       -7.4678     -58.212       -0.34965
     1.4950E-4      -12.900      336.500      -17.802       -7.4714     -58.201       -0.34987
     1.4950E-4      -13.200      336.490      -17.795       -7.4753     -58.190       -0.3501 
     1.4950E-4      -13.500      336.480      -17.788       -7.4794     -58.179       -0.35034
     1.4950E-4      -13.800      336.460      -17.781       -7.4837     -58.167       -0.35059
     1.4950E-4      -14.100      336.450      -17.773       -7.4883     -58.156       -0.35085
     1.4950E-4      -14.400      336.440      -17.766       -7.4930     -58.144       -0.35112
     1.4950E-4      -14.700      336.430      -17.758       -7.4980     -58.132       -0.3514 
     1.4950E-4      -15.000      336.420      -17.749       -7.5032     -58.121       -0.3517 
     1.4950E-4      -15.300      336.410      -17.741       -7.5086     -58.109       -0.3520 
     1.4950E-4      -15.600      336.390      -17.732       -7.5142     -58.097       -0.35232
     1.4950E-4      -15.900      336.380      -17.723       -7.5201     -58.085       -0.35264
     1.4950E-4      -16.200      336.370      -17.713       -7.5262     -58.073       -0.35298
     1.4950E-4      -16.500      336.360      -17.704       -7.5324     -58.060       -0.35333
     1.4950E-4      -16.800      336.350      -17.694       -7.5389     -58.048       -0.35369
     1.4950E-4      -17.100      336.330      -17.684       -7.5457     -58.036       -0.35406
     1.4950E-4      -17.400      336.320      -17.674       -7.5526     -58.023       -0.35444
     1.4950E-4      -17.700      336.310      -17.663       -7.5598     -58.011       -0.35483
     1.4950E-4      -18.000      336.300      -17.652       -7.5671     -57.998       -0.35523
     1.4950E-4      -18.300      336.290      -17.641       -7.5747     -57.985       -0.35564
     1.4950E-4      -18.600      336.270      -17.630       -7.5825     -57.972       -0.35607
     1.4950E-4      -18.900      336.260      -17.618       -7.5906     -57.960       -0.3565 
     1.4950E-4      -19.200      336.250      -17.607       -7.5988     -57.947       -0.35695
     1.4950E-4      -19.500      336.230      -17.594       -7.6072     -57.933       -0.3574 
     1.4950E-4      -19.800      336.220      -17.582       -7.6159     -57.920       -0.35787
     1.4950E-4      -20.100      336.210      -17.570       -7.6248     -57.907       -0.35835
     1.4950E-4      -20.400      336.200      -17.557       -7.6339     -57.894       -0.35884
     1.4950E-4      -20.700      336.180      -17.544       -7.6432     -57.880       -0.35934
     1.4950E-4      -21.000      336.170      -17.530       -7.6528     -57.867       -0.35985
     1.4950E-4      -21.300      336.160      -17.517       -7.6625     -57.853       -0.36037
     1.4950E-4      -21.600      336.140      -17.503       -7.6725     -57.840       -0.3609 
     1.4950E-4      -21.900      336.130      -17.489       -7.6827     -57.826       -0.36145
     1.4950E-4      -22.200      336.120      -17.475       -7.6931     -57.812       -0.3620 
     1.4950E-4      -22.500      336.100      -17.460       -7.7037     -57.798       -0.36257
     1.4950E-4      -22.800      336.090      -17.445       -7.7145     -57.784       -0.36314
     1.4950E-4      -23.100      336.080      -17.430       -7.7255     -57.770       -0.36373
     1.4950E-4      -23.400      336.060      -17.415       -7.7368     -57.756       -0.36433
     1.4950E-4      -23.700      336.050      -17.400       -7.7483     -57.742       -0.36493
     1.4950E-4      -24.000      336.030      -17.384       -7.7599     -57.727       -0.36555
     1.4950E-4      -24.300      336.020      -17.368       -7.7718     -57.713       -0.36618
     1.4950E-4      -24.600      336.010      -17.352       -7.7839     -57.698       -0.36682
     1.4950E-4      -24.900      335.990      -17.335       -7.7963     -57.684       -0.36747
     1.4950E-4      -25.200      335.980      -17.318       -7.8088     -57.669       -0.36813
     1.4950E-4      -25.500      335.960      -17.302       -7.8215     -57.655       -0.36881
     1.4950E-4      -25.800      335.950      -17.284       -7.8345     -57.640       -0.36949
     1.4950E-4      -26.100      335.930      -17.267       -7.8476     -57.625       -0.37018
     1.4950E-4      -26.400      335.920      -17.249       -7.8610     -57.610       -0.37089
     1.4950E-4      -26.700      335.910      -17.231       -7.8746     -57.595       -0.3716 
     1.4950E-4      -27.000      335.890      -17.213       -7.8884     -57.580       -0.37233
     1.4950E-4      -27.300      335.880      -17.195       -7.9024     -57.565       -0.37307
     1.4950E-4      -27.600      335.860      -17.176       -7.9166     -57.550       -0.37381
     1.4950E-4      -27.900      335.850      -17.157       -7.9311     -57.534       -0.37457
     1.4950E-4      -28.200      335.830      -17.138       -7.9457     -57.519       -0.37534
     1.4950E-4      -28.500      335.820      -17.119       -7.9605     -57.504       -0.37612
     1.4950E-4      -28.800      335.800      -17.099       -7.9756     -57.488       -0.37691
     1.4950E-4      -29.100      335.790      -17.079       -7.9908     -57.473       -0.37771
     1.4950E-4      -29.400      335.770      -17.059       -8.0063     -57.457       -0.37852
     1.4950E-4      -29.700      335.760      -17.039       -8.0220     -57.441       -0.37934
     1.4950E-4      -30.000      335.740      -17.019       -8.0379     -57.425       -0.38018
     1.9900E-4      -30.000      336.240      -19.905       -5.5644     -58.019       -0.25818
     1.9900E-4      -29.700      336.260      -19.932       -5.5432     -58.039       -0.25711
     1.9900E-4      -29.400      336.280      -19.960       -5.5222     -58.058       -0.25606
     1.9900E-4      -29.100      336.290      -19.987       -5.5015     -58.077       -0.25503
     1.9900E-4      -28.800      336.310      -20.014       -5.4811     -58.097       -0.25401
     1.9900E-4      -28.500      336.330      -20.041       -5.4609     -58.116       -0.2530 
     1.9900E-4      -28.200      336.350      -20.067       -5.4411     -58.135       -0.25201
     1.9900E-4      -27.900      336.370      -20.093       -5.4215     -58.154       -0.25103
     1.9900E-4      -27.600      336.390      -20.118       -5.4022     -58.173       -0.25006
     1.9900E-4      -27.300      336.400      -20.144       -5.3832     -58.192       -0.24911
     1.9900E-4      -27.000      336.420      -20.169       -5.3644     -58.211       -0.24818
     1.9900E-4      -26.700      336.440      -20.193       -5.3460     -58.229       -0.24725
     1.9900E-4      -26.400      336.460      -20.217       -5.3278     -58.248       -0.24634
     1.9900E-4      -26.100      336.480      -20.241       -5.3099     -58.267       -0.24545
     1.9900E-4      -25.800      336.490      -20.265       -5.2923     -58.285       -0.24457
     1.9900E-4      -25.500      336.510      -20.288       -5.2750     -58.303       -0.2437 
     1.9900E-4      -25.200      336.530      -20.311       -5.2580     -58.322       -0.24285
     1.9900E-4      -24.900      336.550      -20.334       -5.2412     -58.340       -0.24201
     1.9900E-4      -24.600      336.560      -20.357       -5.2248     -58.358       -0.24118
     1.9900E-4      -24.300      336.580      -20.379       -5.2086     -58.376       -0.24037
     1.9900E-4      -24.000      336.600      -20.400       -5.1927     -58.394       -0.23958
     1.9900E-4      -23.700      336.620      -20.422       -5.1771     -58.412       -0.23879
     1.9900E-4      -23.400      336.630      -20.443       -5.1617     -58.430       -0.23802
     1.9900E-4      -23.100      336.650      -20.463       -5.1467     -58.447       -0.23727
     1.9900E-4      -22.800      336.670      -20.484       -5.1320     -58.465       -0.23653
     1.9900E-4      -22.500      336.680      -20.504       -5.1175     -58.482       -0.2358 
     1.9900E-4      -22.200      336.700      -20.524       -5.1033     -58.500       -0.23509
     1.9900E-4      -21.900      336.720      -20.543       -5.0894     -58.517       -0.23439
     1.9900E-4      -21.600      336.730      -20.562       -5.0758     -58.534       -0.23371
     1.9900E-4      -21.300      336.750      -20.581       -5.0625     -58.551       -0.23304
     1.9900E-4      -21.000      336.770      -20.599       -5.0495     -58.568       -0.23238
     1.9900E-4      -20.700      336.780      -20.617       -5.0368     -58.585       -0.23174
     1.9900E-4      -20.400      336.800      -20.635       -5.0244     -58.602       -0.23111
     1.9900E-4      -20.100      336.820      -20.653       -5.0122     -58.619       -0.2305 
     1.9900E-4      -19.800      336.830      -20.670       -5.0004     -58.635       -0.2299 
     1.9900E-4      -19.500      336.850      -20.686       -4.9888     -58.652       -0.22932
     1.9900E-4      -19.200      336.860      -20.703       -4.9775     -58.668       -0.22874
     1.9900E-4      -18.900      336.880      -20.719       -4.9665     -58.684       -0.22819
     1.9900E-4      -18.600      336.900      -20.735       -4.9558     -58.701       -0.22764
     1.9900E-4      -18.300      336.910      -20.750       -4.9454     -58.717       -0.22711
     1.9900E-4      -18.000      336.930      -20.765       -4.9353     -58.733       -0.2266 
     1.9900E-4      -17.700      336.940      -20.780       -4.9255     -58.749       -0.2261 
     1.9900E-4      -17.400      336.960      -20.794       -4.9160     -58.764       -0.22561
     1.9900E-4      -17.100      336.970      -20.808       -4.9067     -58.780       -0.22514
     1.9900E-4      -16.800      336.990      -20.822       -4.8978     -58.796       -0.22468
     1.9900E-4      -16.500      337.010      -20.835       -4.8891     -58.811       -0.22424
     1.9900E-4      -16.200      337.020      -20.848       -4.8808     -58.827       -0.22381
     1.9900E-4      -15.900      337.040      -20.861       -4.8727     -58.842       -0.22339
     1.9900E-4      -15.600      337.050      -20.873       -4.8650     -58.857       -0.22299
     1.9900E-4      -15.300      337.060      -20.885       -4.8575     -58.872       -0.2226 
     1.9900E-4      -15.000      337.080      -20.897       -4.8503     -58.887       -0.22223
     1.9900E-4      -14.700      337.090      -20.908       -4.8434     -58.902       -0.22187
     1.9900E-4      -14.400      337.110      -20.919       -4.8368     -58.917       -0.22152
     1.9900E-4      -14.100      337.120      -20.930       -4.8305     -58.932       -0.22119
     1.9900E-4      -13.800      337.140      -20.940       -4.8245     -58.946       -0.22087
     1.9900E-4      -13.500      337.150      -20.950       -4.8188     -58.961       -0.22057
     1.9900E-4      -13.200      337.170      -20.960       -4.8133     -58.975       -0.22028
     1.9900E-4      -12.900      337.180      -20.969       -4.8082     -58.989       -0.2200 
     1.9900E-4      -12.600      337.190      -20.978       -4.8034     -59.004       -0.21974
     1.9900E-4      -12.300      337.210      -20.987       -4.7988     -59.018       -0.21949
     1.9900E-4      -12.000      337.220      -20.995       -4.7946     -59.032       -0.21926
     1.9900E-4      -11.700      337.240      -21.003       -4.7906     -59.045       -0.21904
     1.9900E-4      -11.400      337.250      -21.010       -4.7870     -59.059       -0.21884
     1.9900E-4      -11.100      337.260      -21.017       -4.7836     -59.073       -0.21864
     1.9900E-4      -10.800      337.280      -21.024       -4.7806     -59.086       -0.21847
     1.9900E-4      -10.500      337.290      -21.031       -4.7778     -59.100       -0.2183 
     1.9900E-4      -10.200      337.300      -21.037       -4.7753     -59.113       -0.21815
     1.9900E-4       -9.9000     337.320      -21.043       -4.7731     -59.126       -0.21802
     1.9900E-4       -9.6000     337.330      -21.048       -4.7712     -59.139       -0.2179 
